symbol,direction,entry_time,close_time,holding_minutes,holding_hours,entry_price,close_price,pnl,close_reason,probability,quality_score
XRP/USDT:USDT,short,2026-01-23T18:50:46,2026-01-23T19:31:09,40.38,0.67,1.9446,1.9299,0.76,Take Profit достигнут (1.93),0.0,0.0
ZEC/USDT:USDT,long,2026-01-23T19:06:39,2026-01-23T19:07:09,0.5,0.01,373.95,374.15,0.05,Take Profit достигнут (370.44),92.0,36.0
ZEC/USDT:USDT,long,2026-01-23T19:07:04,2026-01-23T19:07:08,0.07,0.0,373.95,374.18,0.06,Take Profit достигнут (370.44),0.0,0.0
AVAX/USDT:USDT,long,2026-01-23T17:27:25,2026-01-23T19:05:44,98.32,1.64,12.373,12.272,-0.82,Stop Loss достигнут (12.30),89.15,23.0
ADA/USDT:USDT,long,2026-01-23T17:51:35,2026-01-23T19:05:38,74.05,1.23,0.36655,0.36351,-0.83,Stop Loss достигнут (0.36),43.285000000000004,31.0
AVAX/USDT:USDT,long,2026-01-23T18:04:48,2026-01-23T19:05:36,60.8,1.01,12.373,12.276,-0.79,Stop Loss достигнут (12.30),0.0,0.0
AVAX/USDT:USDT,long,2026-01-23T18:06:01,2026-01-23T19:05:34,59.55,0.99,12.373,12.282,-0.74,Stop Loss достигнут (12.30),0.0,0.0
AVAX/USDT:USDT,long,2026-01-23T18:07:11,2026-01-23T19:04:49,57.63,0.96,12.373,12.288,-0.69,Stop Loss достигнут (12.30),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:40:11,2026-01-23T19:04:43,84.53,1.41,1.966,1.945,-1.07,Stop Loss достигнут (1.95),45.6,23.0
AVAX/USDT:USDT,long,2026-01-23T18:08:22,2026-01-23T19:04:39,56.28,0.94,12.373,12.29,-0.67,Stop Loss достигнут (12.30),0.0,0.0
AVAX/USDT:USDT,long,2026-01-23T18:09:39,2026-01-23T19:04:37,54.97,0.92,12.425,12.29,-0.67,Stop Loss достигнут (12.30),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:41:04,2026-01-23T19:03:38,82.57,1.38,1.966,1.947,-0.97,Stop Loss достигнут (1.95),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:41:59,2026-01-23T19:03:37,81.63,1.36,1.966,1.947,-0.97,Stop Loss достигнут (1.95),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:42:54,2026-01-23T19:03:35,80.68,1.34,1.966,1.947,-0.97,Stop Loss достигнут (1.95),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:43:49,2026-01-23T19:03:34,79.75,1.33,1.966,1.946,-1.02,Stop Loss достигнут (1.95),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:44:48,2026-01-23T19:03:32,78.73,1.31,1.966,1.946,-1.02,Stop Loss достигнут (1.95),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:45:47,2026-01-23T19:03:30,77.72,1.3,1.966,1.948,-0.92,Stop Loss достигнут (1.95),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:46:48,2026-01-23T19:03:29,76.68,1.28,1.966,1.948,-0.92,Stop Loss достигнут (1.95),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:47:50,2026-01-23T19:03:28,75.63,1.26,1.966,1.948,-0.92,Stop Loss достигнут (1.95),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:48:53,2026-01-23T19:03:26,74.55,1.24,1.966,1.946,-1.02,Stop Loss достигнут (1.95),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:49:59,2026-01-23T19:03:25,73.43,1.22,1.966,1.948,-0.92,Stop Loss достигнут (1.95),0.0,0.0
DOGE/USDT:USDT,long,2026-01-23T17:50:59,2026-01-23T19:03:23,72.4,1.21,0.12675,0.1257,-0.83,Stop Loss достигнут (0.13),45.36999999999999,26.0
DOT/USDT:USDT,long,2026-01-23T17:50:59,2026-01-23T19:03:21,72.37,1.21,1.966,1.946,-1.02,Stop Loss достигнут (1.95),0.0,0.0
DOGE/USDT:USDT,long,2026-01-23T17:51:03,2026-01-23T19:03:20,72.28,1.2,0.12675,0.1257,-0.83,Stop Loss достигнут (0.13),0.0,0.0
DOGE/USDT:USDT,long,2026-01-23T17:51:35,2026-01-23T19:03:17,71.7,1.2,0.12692,0.12577,-0.77,Stop Loss достигнут (0.13),0.0,0.0
AVAX/USDT:USDT,long,2026-01-23T18:09:50,2026-01-23T19:03:16,53.43,0.89,12.393,12.281,-0.74,Stop Loss достигнут (12.30),0.0,0.0
AVAX/USDT:USDT,long,2026-01-23T18:36:23,2026-01-23T19:03:14,26.85,0.45,12.393,12.279,-0.76,Stop Loss достигнут (12.30),0.0,0.0
AVAX/USDT:USDT,long,2026-01-23T18:38:00,2026-01-23T19:03:12,25.2,0.42,12.393,12.285,-0.71,Stop Loss достигнут (12.30),0.0,0.0
AVAX/USDT:USDT,long,2026-01-23T18:39:26,2026-01-23T19:03:11,23.75,0.4,12.393,12.285,-0.71,Stop Loss достигнут (12.30),0.0,0.0
LINK/USDT:USDT,long,2026-01-23T18:21:55,2026-01-23T19:03:06,41.18,0.69,12.412,12.324,-0.71,Stop Loss достигнут (12.35),92.0,26.0
LINK/USDT:USDT,long,2026-01-23T18:22:04,2026-01-23T19:03:04,41.0,0.68,12.412,12.324,-0.71,Stop Loss достигнут (12.35),0.0,0.0
LINK/USDT:USDT,long,2026-01-23T18:22:43,2026-01-23T19:03:03,40.33,0.67,12.37,12.324,-0.71,Stop Loss достигнут (12.42),0.0,0.0
LTC/USDT:USDT,long,2026-01-23T18:29:23,2026-01-23T19:02:59,33.6,0.56,68.8,68.39,-0.6,Stop Loss достигнут (68.50),92.0,36.0
LTC/USDT:USDT,long,2026-01-23T18:30:03,2026-01-23T19:02:57,32.9,0.55,68.8,68.4,-0.58,Stop Loss достигнут (68.50),0.0,0.0
LTC/USDT:USDT,long,2026-01-23T18:31:35,2026-01-23T19:02:56,31.35,0.52,68.8,68.38,-0.61,Stop Loss достигнут (68.50),0.0,0.0
LTC/USDT:USDT,long,2026-01-23T18:33:10,2026-01-23T19:02:54,29.73,0.5,68.8,68.38,-0.61,Stop Loss достигнут (68.50),0.0,0.0
LTC/USDT:USDT,long,2026-01-23T18:33:10,2026-01-23T19:02:53,29.72,0.5,68.8,68.4,-0.58,Stop Loss достигнут (68.50),0.0,0.0
DOGE/USDT:USDT,long,2026-01-23T18:34:44,2026-01-23T19:02:51,28.12,0.47,0.12692,0.12583,-0.73,Stop Loss достигнут (0.13),0.0,0.0
ETH/USDT:USDT,long,2026-01-23T18:39:26,2026-01-23T19:02:47,23.35,0.39,2995.92,2977.04,-0.63,Stop Loss достигнут (2983.20),92.0,36.0
ETH/USDT:USDT,long,2026-01-23T18:39:39,2026-01-23T19:02:44,23.08,0.38,2995.92,2976.09,-0.66,Stop Loss достигнут (2983.20),0.0,0.0
ETH/USDT:USDT,long,2026-01-23T18:41:27,2026-01-23T19:02:43,21.27,0.35,2995.92,2976.04,-0.66,Stop Loss достигнут (2983.20),0.0,0.0
ETH/USDT:USDT,long,2026-01-23T18:43:12,2026-01-23T19:02:41,19.48,0.32,2995.92,2975.24,-0.69,Stop Loss достигнут (2983.20),0.0,0.0
ETH/USDT:USDT,long,2026-01-23T18:44:55,2026-01-23T19:02:40,17.75,0.3,2995.92,2974.93,-0.7,Stop Loss достигнут (2983.20),0.0,0.0
ETH/USDT:USDT,long,2026-01-23T18:45:42,2026-01-23T19:02:37,16.92,0.28,2995.92,2974.23,-0.72,Stop Loss достигнут (2983.20),0.0,0.0
DOGE/USDT:USDT,long,2026-01-23T18:34:52,2026-01-23T19:01:30,26.63,0.44,0.12692,0.12605,-0.55,Stop Loss достигнут (0.13),0.0,0.0
LINK/USDT:USDT,short,2026-01-23T19:00:39,2026-01-23T19:01:17,0.63,0.01,12.37,12.359,-0.43,Stop Loss достигнут (12.42),0.0,0.0
XLM/USDT:USDT,long,2026-01-23T17:34:05,2026-01-23T18:56:31,82.43,1.37,0.21842,0.21628,-0.98,Stop Loss достигнут (0.22),61.24,23.0
XLM/USDT:USDT,long,2026-01-23T18:23:18,2026-01-23T18:54:36,31.3,0.52,0.21842,0.21595,-1.13,Stop Loss достигнут (0.22),0.0,0.0
XLM/USDT:USDT,long,2026-01-23T18:24:35,2026-01-23T18:53:49,29.23,0.49,0.21842,0.21632,-0.96,Stop Loss достигнут (0.22),0.0,0.0
XLM/USDT:USDT,long,2026-01-23T18:25:53,2026-01-23T18:53:47,27.9,0.46,0.21842,0.21634,-0.95,Stop Loss достигнут (0.22),0.0,0.0
XLM/USDT:USDT,long,2026-01-23T18:27:02,2026-01-23T18:53:46,26.73,0.45,0.21781,0.21632,-0.96,Stop Loss достигнут (0.22),0.0,0.0
XLM/USDT:USDT,long,2026-01-23T18:29:23,2026-01-23T18:52:29,23.1,0.39,0.21781,0.2162,-1.02,Stop Loss достигнут (0.22),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T18:28:35,2026-01-23T18:33:23,4.8,0.08,128.793,129.407,-0.48,Stop Loss достигнут (129.39),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T18:28:57,2026-01-23T18:33:21,4.4,0.07,128.793,129.407,-0.48,Stop Loss достигнут (129.39),0.0,0.0
ZEC/USDT:USDT,long,2026-01-23T18:10:39,2026-01-23T18:11:12,0.55,0.01,373.36,372.83,-0.14,Take Profit достигнут (371.88),47.6,36.0
ZEC/USDT:USDT,long,2026-01-23T18:11:07,2026-01-23T18:11:10,0.05,0.0,373.36,373.28,-0.02,Take Profit достигнут (371.88),0.0,0.0
BTC/USDT:USDT,short,2026-01-23T18:02:27,2026-01-23T18:10:07,7.67,0.13,90457.2,90917.3,-0.51,Stop Loss достигнут (90877.79),92.0,23.0
BTC/USDT:USDT,short,2026-01-23T18:02:37,2026-01-23T18:10:05,7.47,0.12,90457.2,90911.3,-0.5,Stop Loss достигнут (90877.79),0.0,0.0
BTC/USDT:USDT,short,2026-01-23T18:03:43,2026-01-23T18:10:04,6.35,0.11,90457.2,90911.8,-0.5,Stop Loss достигнут (90877.79),0.0,0.0
BTC/USDT:USDT,short,2026-01-23T18:04:00,2026-01-23T18:10:02,6.03,0.1,90457.2,90918.8,-0.51,Stop Loss достигнут (90877.79),0.0,0.0
LINK/USDT:USDT,long,2026-01-23T17:26:58,2026-01-23T18:02:06,35.13,0.59,12.408,12.337,-0.57,Stop Loss достигнут (12.34),45.6,26.0
LINK/USDT:USDT,long,2026-01-23T17:33:34,2026-01-23T17:59:54,26.33,0.44,12.366,12.367,-0.33,Stop Loss достигнут (12.44),0.0,0.0
ADA/USDT:USDT,long,2026-01-23T17:52:11,2026-01-23T17:59:24,7.22,0.12,0.36559,0.36562,-0.25,Stop Loss достигнут (0.37),0.0,0.0
LINK/USDT:USDT,short,2026-01-23T17:58:06,2026-01-23T17:58:47,0.68,0.01,12.366,12.364,-0.35,Stop Loss достигнут (12.44),0.0,0.0
ADA/USDT:USDT,short,2026-01-23T17:57:57,2026-01-23T17:58:14,0.28,0.0,0.36559,0.36559,-0.26,Stop Loss достигнут (0.37),0.0,0.0
XLM/USDT:USDT,long,2026-01-23T17:34:20,2026-01-23T17:57:30,23.17,0.39,0.21716,0.21552,-0.63,Stop Loss достигнут (0.22),0.0,0.0
XLM/USDT:USDT,long,2026-01-23T17:40:11,2026-01-23T17:57:22,17.18,0.29,0.21716,0.21554,-0.62,Stop Loss достигнут (0.22),0.0,0.0
XLM/USDT:USDT,long,2026-01-23T17:40:11,2026-01-23T17:57:21,17.17,0.29,0.21716,0.21554,-0.62,Stop Loss достигнут (0.22),0.0,0.0
SHIB/USDT:USDT,long,2026-01-23T17:33:49,2026-01-23T17:52:53,19.07,0.32,8.096e-06,8.035e-06,-0.75,Stop Loss достигнут (0.00),87.2,11.0
SHIB/USDT:USDT,long,2026-01-23T17:34:05,2026-01-23T17:52:50,18.75,0.31,8.098e-06,8.035e-06,-0.75,Stop Loss достигнут (0.00),0.0,0.0
SHIB/USDT:USDT,long,2026-01-23T17:39:55,2026-01-23T17:52:43,12.8,0.21,8.098e-06,8.035e-06,-0.75,Stop Loss достигнут (0.00),0.0,0.0
BTC/USDT:USDT,long,2026-01-23T17:37:52,2026-01-23T17:38:05,0.22,0.0,91154.1,91157.8,0.0,Take Profit достигнут (90819.61),92.0,28.0
BTC/USDT:USDT,long,2026-01-23T17:37:59,2026-01-23T17:38:03,0.07,0.0,91154.1,91157.5,0.0,Take Profit достигнут (90819.61),0.0,0.0
ADA/USDT:USDT,long,2026-01-23T17:03:02,2026-01-23T17:36:48,33.77,0.56,0.36299,0.37021,1.99,Take Profit достигнут (0.37),63.943749999999994,31.0
AVAX/USDT:USDT,long,2026-01-23T17:28:02,2026-01-23T17:34:31,6.48,0.11,12.41,12.405,0.04,Stop Loss достигнут (12.50),0.0,0.0
ADA/USDT:USDT,long,2026-01-23T17:03:06,2026-01-23T17:33:48,30.7,0.51,0.36801,0.3679,1.35,Stop Loss достигнут (0.37),0.0,0.0
AVAX/USDT:USDT,short,2026-01-23T17:33:38,2026-01-23T17:33:44,0.1,0.0,12.41,12.411,0.09,Stop Loss достигнут (12.50),0.0,0.0
ADA/USDT:USDT,short,2026-01-23T17:32:56,2026-01-23T17:33:06,0.17,0.0,0.36801,0.36772,1.3,Stop Loss достигнут (0.37),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T15:58:48,2026-01-23T17:31:47,92.98,1.55,1.92807,1.972,2.28,Take Profit достигнут (1.97),92.0,27.0
DOT/USDT:USDT,long,2026-01-23T15:59:12,2026-01-23T17:31:45,92.55,1.54,1.92807,1.972,2.28,Take Profit достигнут (1.97),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T15:59:27,2026-01-23T17:31:03,91.6,1.53,1.943,1.972,2.28,Take Profit достигнут (1.97),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:22:31,2026-01-23T17:31:01,8.5,0.14,1.943,1.972,2.28,Take Profit достигнут (1.97),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:23:33,2026-01-23T17:30:17,6.73,0.11,1.943,1.979,2.64,Take Profit достигнут (1.97),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:24:36,2026-01-23T17:30:15,5.65,0.09,1.943,1.976,2.49,Take Profit достигнут (1.97),0.0,0.0
DOT/USDT:USDT,long,2026-01-23T17:25:45,2026-01-23T17:30:13,4.47,0.07,1.943,1.975,2.43,Take Profit достигнут (1.97),0.0,0.0
BTC/USDT:USDT,long,2026-01-23T17:01:48,2026-01-23T17:30:12,28.4,0.47,90022.1,90950.0,1.03,Take Profit достигнут (90824.07),41.199999999999996,31.0
BTC/USDT:USDT,long,2026-01-23T17:02:21,2026-01-23T17:30:10,27.82,0.46,90022.1,90943.8,1.03,Take Profit достигнут (90824.07),0.0,0.0
ZEC/USDT:USDT,short,2026-01-23T17:15:47,2026-01-23T17:28:19,12.53,0.21,368.43,371.01,-0.7,Stop Loss достигнут (370.93),77.0,23.0
ZEC/USDT:USDT,short,2026-01-23T17:15:49,2026-01-23T17:28:17,12.47,0.21,368.43,370.96,-0.69,Stop Loss достигнут (370.93),0.0,0.0
BTC/USDT:USDT,long,2026-01-23T17:03:02,2026-01-23T17:27:22,24.33,0.41,90092.6,90773.1,0.84,Take Profit достигнут (90554.88),0.0,0.0
SHIB/USDT:USDT,long,2026-01-23T17:03:47,2026-01-23T17:27:19,23.53,0.39,7.976e-06,8.054e-06,0.99,Take Profit достигнут (0.00),92.0,23.0
SHIB/USDT:USDT,long,2026-01-23T17:03:58,2026-01-23T17:27:18,23.33,0.39,7.976e-06,8.054e-06,0.99,Take Profit достигнут (0.00),0.0,0.0
SHIB/USDT:USDT,long,2026-01-23T17:04:52,2026-01-23T17:27:16,22.4,0.37,7.976e-06,8.054e-06,0.99,Take Profit достигнут (0.00),0.0,0.0
SHIB/USDT:USDT,long,2026-01-23T17:05:48,2026-01-23T17:27:15,21.45,0.36,7.976e-06,8.052e-06,0.96,Take Profit достигнут (0.00),0.0,0.0
SHIB/USDT:USDT,long,2026-01-23T17:06:48,2026-01-23T17:27:13,20.42,0.34,7.976e-06,8.052e-06,0.96,Take Profit достигнут (0.00),0.0,0.0
BTC/USDT:USDT,long,2026-01-23T17:13:56,2026-01-23T17:27:11,13.25,0.22,90092.6,90784.1,0.85,Take Profit достигнут (90554.88),0.0,0.0
BTC/USDT:USDT,long,2026-01-23T17:14:30,2026-01-23T17:27:10,12.67,0.21,90327.5,90796.2,0.86,Take Profit достигнут (90511.51),0.0,0.0
BTC/USDT:USDT,long,2026-01-23T17:20:31,2026-01-23T17:27:04,6.55,0.11,90327.5,90762.2,0.82,Take Profit достигнут (90511.51),0.0,0.0
BTC/USDT:USDT,long,2026-01-23T17:21:31,2026-01-23T17:27:02,5.52,0.09,90327.5,90795.2,0.86,Take Profit достигнут (90511.51),0.0,0.0
BTC/USDT:USDT,long,2026-01-23T17:21:51,2026-01-23T17:26:13,4.37,0.07,90327.5,90707.5,0.76,Take Profit достигнут (90554.88),0.0,0.0
ADA/USDT:USDT,long,2026-01-23T17:03:31,2026-01-23T17:16:04,12.55,0.21,0.36186,0.36242,-0.16,Stop Loss достигнут (0.36),0.0,0.0
ADA/USDT:USDT,short,2026-01-23T17:14:50,2026-01-23T17:15:07,0.28,0.0,0.36186,0.362,-0.27,Stop Loss достигнут (0.36),0.0,0.0
LINK/USDT:USDT,long,2026-01-23T16:44:42,2026-01-23T17:08:08,23.43,0.39,12.33,12.252,-0.63,Stop Loss достигнут (12.25),45.6,23.0
AVAX/USDT:USDT,long,2026-01-23T16:45:14,2026-01-23T17:08:06,22.87,0.38,12.314,12.229,-0.69,Stop Loss достигнут (12.25),68.0125,26.0
AVAX/USDT:USDT,long,2026-01-23T16:45:16,2026-01-23T17:08:05,22.82,0.38,12.314,12.229,-0.69,Stop Loss достигнут (12.25),0.0,0.0
AVAX/USDT:USDT,long,2026-01-23T16:46:52,2026-01-23T17:07:11,20.32,0.34,12.271,12.242,-0.59,Stop Loss достигнут (12.25),0.0,0.0
AVAX/USDT:USDT,long,2026-01-23T17:03:47,2026-01-23T17:07:09,3.37,0.06,12.271,12.242,-0.59,Stop Loss достигнут (12.25),0.0,0.0
XRP/USDT:USDT,long,2026-01-23T16:43:38,2026-01-23T17:01:03,17.42,0.29,1.9434,1.9314,-0.62,Stop Loss достигнут (1.93),92.0,6.0
XRP/USDT:USDT,long,2026-01-23T16:43:41,2026-01-23T17:01:01,17.33,0.29,1.9434,1.9312,-0.63,Stop Loss достигнут (1.93),0.0,0.0
SUI/USDT:USDT,long,2026-01-23T16:44:59,2026-01-23T17:00:58,15.98,0.27,1.5173,1.5044,-0.85,Stop Loss достигнут (1.51),45.6,26.0
SUI/USDT:USDT,long,2026-01-23T16:45:14,2026-01-23T17:00:55,15.68,0.26,1.5173,1.5048,-0.83,Stop Loss достигнут (1.51),0.0,0.0
SHIB/USDT:USDT,long,2026-01-23T16:46:52,2026-01-23T16:51:54,5.03,0.08,7.9065e-06,8.035e-06,1.63,Take Profit достигнут (0.00),92.0,23.0
SHIB/USDT:USDT,long,2026-01-23T16:51:47,2026-01-23T16:51:51,0.07,0.0,7.9065e-06,8.033e-06,1.6,Take Profit достигнут (0.00),0.0,0.0
ZEC/USDT:USDT,long,2026-01-23T10:12:44,2026-01-23T16:44:46,392.03,6.53,362.05,370.66,2.38,Take Profit достигнут (368.43),67.575,30.0
ZEC/USDT:USDT,long,2026-01-23T10:12:48,2026-01-23T16:44:45,391.95,6.53,362.05,370.66,2.38,Take Profit достигнут (368.43),0.0,0.0
ZEC/USDT:USDT,long,2026-01-23T10:13:40,2026-01-23T16:44:43,391.05,6.52,362.05,370.75,2.41,Take Profit достигнут (368.43),0.0,0.0
ZEC/USDT:USDT,long,2026-01-23T10:14:34,2026-01-23T16:44:00,389.43,6.49,367.24,369.5,2.06,Take Profit достигнут (368.43),0.0,0.0
ZEC/USDT:USDT,long,2026-01-23T15:59:55,2026-01-23T16:43:59,44.07,0.73,367.24,369.42,2.04,Take Profit достигнут (368.43),0.0,0.0
ZEC/USDT:USDT,long,2026-01-23T16:01:13,2026-01-23T16:43:57,42.73,0.71,367.24,369.44,2.04,Take Profit достигнут (368.43),0.0,0.0
ZEC/USDT:USDT,long,2026-01-23T16:25:32,2026-01-23T16:42:59,17.45,0.29,367.24,369.44,2.04,Take Profit достигнут (368.43),0.0,0.0
ZEC/USDT:USDT,long,2026-01-23T16:26:23,2026-01-23T16:42:57,16.57,0.28,367.24,369.41,2.04,Take Profit достигнут (368.43),0.0,0.0
ZEC/USDT:USDT,long,2026-01-23T16:42:38,2026-01-23T16:42:55,0.28,0.0,367.24,369.41,2.04,Take Profit достигнут (368.43),0.0,0.0
SHIB/USDT:USDT,short,2026-01-23T14:36:50,2026-01-23T15:40:57,64.12,1.07,7.816e-06,7.866e-06,-0.64,Stop Loss достигнут (0.00),92.0,26.0
SHIB/USDT:USDT,short,2026-01-23T14:36:55,2026-01-23T15:40:55,64.0,1.07,7.816e-06,7.866e-06,-0.64,Stop Loss достигнут (0.00),0.0,0.0
SHIB/USDT:USDT,short,2026-01-23T14:37:40,2026-01-23T15:40:54,63.23,1.05,7.816e-06,7.866e-06,-0.64,Stop Loss достигнут (0.00),0.0,0.0
SHIB/USDT:USDT,short,2026-01-23T14:54:22,2026-01-23T15:40:52,46.5,0.78,7.816e-06,7.867e-06,-0.65,Stop Loss достигнут (0.00),0.0,0.0
SHIB/USDT:USDT,short,2026-01-23T15:08:37,2026-01-23T15:40:50,32.22,0.54,7.816e-06,7.867e-06,-0.65,Stop Loss достигнут (0.00),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T14:36:21,2026-01-23T15:40:11,63.83,1.06,1.4734,1.4898,-1.11,Stop Loss достигнут (1.48),92.0,26.0
SHIB/USDT:USDT,short,2026-01-23T15:09:26,2026-01-23T15:40:10,30.73,0.51,7.816e-06,7.87e-06,-0.69,Stop Loss достигнут (0.00),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T14:36:50,2026-01-23T15:40:08,63.3,1.05,1.4734,1.49,-1.12,Stop Loss достигнут (1.48),0.0,0.0
SHIB/USDT:USDT,short,2026-01-23T15:10:31,2026-01-23T15:40:06,29.58,0.49,7.816e-06,7.87e-06,-0.69,Stop Loss достигнут (0.00),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:11:38,2026-01-23T14:01:52,50.23,0.84,127.205,126.651,0.43,Take Profit достигнут (127.10),45.6,26.0
SOL/USDT:USDT,short,2026-01-23T13:12:12,2026-01-23T14:01:50,49.63,0.83,127.205,126.661,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:12:53,2026-01-23T14:01:49,48.93,0.82,127.205,126.65,0.44,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:13:37,2026-01-23T14:01:47,48.17,0.8,127.205,126.661,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:14:21,2026-01-23T14:01:46,47.42,0.79,127.205,126.661,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:15:06,2026-01-23T14:01:44,46.63,0.78,127.205,126.661,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:15:52,2026-01-23T14:01:43,45.85,0.76,127.205,126.65,0.44,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:16:40,2026-01-23T14:01:41,45.02,0.75,127.205,126.661,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:17:31,2026-01-23T14:01:40,44.15,0.74,127.205,126.661,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:18:21,2026-01-23T14:01:38,43.28,0.72,127.205,126.651,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:19:13,2026-01-23T14:01:37,42.4,0.71,127.205,126.661,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:20:07,2026-01-23T14:01:35,41.47,0.69,127.205,126.661,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:21:02,2026-01-23T14:01:34,40.53,0.68,127.205,126.651,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:22:10,2026-01-23T14:01:32,39.37,0.66,127.205,126.661,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:23:08,2026-01-23T14:01:31,38.38,0.64,127.205,126.651,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:24:05,2026-01-23T14:01:29,37.4,0.62,127.205,126.651,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:25:05,2026-01-23T14:01:27,36.37,0.61,127.205,126.661,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T13:44:03,2026-01-23T14:01:25,17.37,0.29,127.205,126.661,0.43,Take Profit достигнут (127.10),0.0,0.0
SOL/USDT:USDT,short,2026-01-23T14:01:18,2026-01-23T14:01:23,0.08,0.0,127.205,126.621,0.46,Take Profit достигнут (127.10),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T09:18:53,2026-01-23T10:17:08,58.25,0.97,1.4891,1.4957,-0.44,Stop Loss достигнут (1.49),45.6,26.0
SUI/USDT:USDT,short,2026-01-23T09:19:03,2026-01-23T10:17:06,58.05,0.97,1.4891,1.4957,-0.44,Stop Loss достигнут (1.49),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T09:20:07,2026-01-23T10:17:04,56.95,0.95,1.4891,1.4957,-0.44,Stop Loss достигнут (1.49),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T09:20:43,2026-01-23T10:17:03,56.33,0.94,1.4891,1.4957,-0.44,Stop Loss достигнут (1.49),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T09:36:51,2026-01-23T10:17:01,40.17,0.67,1.4891,1.4957,-0.44,Stop Loss достигнут (1.49),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T09:52:56,2026-01-23T10:15:15,22.32,0.37,1.4891,1.4949,-0.39,Stop Loss достигнут (1.49),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T09:53:42,2026-01-23T10:15:14,21.53,0.36,1.4891,1.4949,-0.39,Stop Loss достигнут (1.49),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T09:54:24,2026-01-23T10:15:12,20.8,0.35,1.4891,1.4955,-0.43,Stop Loss достигнут (1.49),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T10:10:26,2026-01-23T10:15:11,4.75,0.08,1.4891,1.4953,-0.42,Stop Loss достигнут (1.49),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T10:11:11,2026-01-23T10:15:09,3.97,0.07,1.4891,1.4953,-0.42,Stop Loss достигнут (1.49),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T10:11:58,2026-01-23T10:15:08,3.17,0.05,1.4891,1.4955,-0.43,Stop Loss достигнут (1.49),0.0,0.0
SUI/USDT:USDT,short,2026-01-23T10:12:44,2026-01-23T10:15:05,2.35,0.04,1.4891,1.495,-0.4,Stop Loss достигнут (1.49),0.0,0.0
BCH/USDT:USDT,short,2026-01-23T07:36:32,2026-01-23T07:37:03,0.52,0.01,595.84,595.81,0.01,Stop Loss достигнут (595.04),45.6,26.0
